nid,openchannels,capacity
8891,31,118847548
8892,1,771705
8893,1,20000
8894,0,0
8895,2,1135000
8896,0,0
8897,1317,10653737978
8898,0,0
8899,4,271932
8900,0,0
8901,0,0
8902,0,0
8903,2,370000
8904,0,0
8905,0,0
8906,1,162000
8907,1,200000
8908,1,100000
8909,2,1020000
8910,6,53850000
8911,1,2000
8912,1,1050000
8913,1,500000
8914,7,129600
8915,4,900002
8916,0,0
8917,1,500000
8918,1,250000
8919,9,51932060
8920,3,5595281
8921,1,100000
8922,26,3853293
8923,0,0
8924,2,105000
8925,9,677929
8926,1,30000
8927,1,2000
8928,0,0
8929,0,0
8930,34,69450000
8931,15,6956268
8932,0,0
8933,5,784996
8934,2,600000
8935,8,2797738
8936,3,1092237
8937,3,4284
8938,3,175051
8939,1,1000000
8940,6,2404913
8941,0,0
8942,3,2231337
8943,0,0
8944,1,100000
8945,0,0
8946,0,0
8947,1,210432
8948,1,200000
8949,2,12052280
8950,9,17197167
8951,0,0
8952,0,0
8953,4,400000
8954,0,0
8955,5,453957
8956,0,0
8957,1,60000
8958,0,0
8959,0,0
8960,3,186132
8961,0,0
8962,0,0
8963,1,16718016
8964,0,0
8965,1,110000
8966,0,0
8967,0,0
8968,1,280908
8969,1,1700
8970,1,260000
8971,0,0
8972,1,66665
8973,6,2403355
8974,1,162628
8975,2,510887
8976,2,10000
8977,1,88150
8978,1,2000
8979,0,0
8980,0,0
8981,7,8254598
8982,1,100000
8983,0,0
8984,1,50000
8985,2,600000
8986,2,4240000
8987,0,0
8988,62,7489079
8989,2,1225621
8990,1,100000
8991,0,0
8992,1,50000
8993,1,300000
8994,3,2840188
8995,1,60000
8996,2,1277866
8997,6,4131000
8998,1,100000
8999,17,43074424
9000,1,200000
9001,11,3996337
9002,1,150000
9003,3,9031340
9004,8,1850000
9005,21,65870154
9006,2,130000
9007,0,0
9008,1,100000
9009,1,720000
9010,0,0
9011,16,22601505
9012,1,160000
9013,1,64190
9014,1,150000
9015,17,1620000
9016,0,0
9017,0,0
9018,22,1373000
9019,0,0
9020,6,4939058
9021,1,3020000
9022,0,0
9023,19,12932004
9024,6,3979883
9025,12,64628287
9026,0,0
9027,1,31337
9028,0,0
9029,1,40000
9030,0,0
9031,1,100000
9032,0,0
9033,1,100000
9034,19,24021640
9035,0,0
9036,11,15710080
9037,2,1040000
9038,3,183421
9039,0,0
9040,5,92133
9041,0,0
9042,1,400000
9043,3,1963946
9044,0,0
9045,0,0
9046,4,1006990
9047,2,25000
9048,3,300000
9049,3,102600
9050,1,100000
9051,0,0
9052,0,0
9053,8,2600000
9054,0,0
9055,3,370000
9056,49,952956
9057,0,0
9058,0,0
9059,1,500000
9060,2,484162
9061,4,2391337
9062,1,89518
9063,0,0
9064,28,47281337
9065,0,0
9066,2,17777215
9067,3,8880178
9068,16,17559011
9069,0,0
9070,0,0
9071,1,200000
9072,0,0
9073,0,0
9074,0,0
9075,1,35659
9076,3,2084449
9077,0,0
9078,0,0
9079,8,13401708
9080,1,273000
9081,1,2207070
9082,17,38727176
9083,1,23290
9084,0,0
9085,1,100000
9086,10,17684985
9087,2,737159
9088,0,0
9089,5,485954
9090,4,17000
9091,0,0
9092,1,250000
9093,9,1148309
9094,2,3050
9095,0,0
9096,1,60000
9097,8,32675097
9098,3,91000
9099,3,208416
9100,11,1600000
9101,3,137385
9102,2,200000
9103,1,942238
9104,6,2983448
9105,1,90000
9106,1,5000
9107,1,359650
9108,0,0
9109,0,0
9110,1,5000
9111,1,100000
9112,4,308289
9113,2,300000
9114,0,0
9115,4,4481844
9116,3,1000000
9117,28,28356905
9118,0,0
9119,4,997174
9120,0,0
9121,1,100000
9122,11,29919001
9123,0,0
9124,46,285413550
9125,0,0
9126,0,0
9127,2,279666
9128,0,0
9129,0,0
9130,0,0
9131,1,2000
9132,63,3585876
9133,2,4050
9134,57,102715502
9135,0,0
9136,5,223100
9137,21,74623118
9138,2,10139847
9139,2,5148000
9140,4,3772620
9141,52,169362265
9142,0,0
9143,0,0
9144,0,0
9145,0,0
9146,3,1600559
9147,10,56984935
9148,0,0
9149,8,13869220
9150,1,10000000
9151,0,0
9152,592,3150199455
9153,1,10000
9154,1,500000
9155,0,0
9156,1,115470
9157,0,0
9158,0,0
9159,0,0
9160,7,294600
9161,3,160000
9162,1,33922
9163,0,0
9164,1,100000
9165,6,10125119
9166,41,73521830
9167,0,0
9168,0,0
9169,2,3500
9170,1,325000
9171,0,0
9172,0,0
9173,0,0
9174,27,27300000
9175,0,0
9176,1,4084161
9177,2,750000
9178,9,14036832
9179,1,5000
9180,0,0
9181,0,0
9182,0,0
9183,0,0
9184,1,600000
9185,0,0
9186,0,0
9187,4,280703
9188,0,0
9189,0,0
9190,2,500000
9191,3,2326416
9192,0,0
9193,5,4025000
9194,1,50000
9195,0,0
9196,1,600000
9197,0,0
9198,0,0
9199,0,0
9200,0,0
9201,2,150000
9202,0,0
9203,0,0
9204,2,3000000
9205,0,0
9206,0,0
9207,19,62809574
9208,0,0
9209,0,0
9210,5,167000
9211,1,20000
9212,4,385877
9213,0,0
9214,1,100000
9215,1,500000
9216,4,5034440
9217,1,60000
9218,2,160000
9219,0,0
9220,0,0
9221,8,3532717
9222,0,0
9223,6,7204308
9224,0,0
9225,0,0
9226,49,4099250
9227,10,23150664
9228,6,73532346
9229,9,16769070
9230,2,1200000
9231,8,12240001
9232,4,1651757
9233,1,14000000
9234,1,95000
9235,4,40000
9236,3,500000
9237,1,100000
9238,6,140000
9239,92,476565868
9240,0,0
9241,0,0
9242,0,0
9243,0,0
9244,1,122000
9245,2,5100000
9246,12,13540549
9247,0,0
9248,23,25045442
9249,1,25990
9250,630,897726577
9251,6,52050
9252,0,0
9253,28,87393761
9254,10,10363349
9255,7,700000
9256,0,0
9257,7,23719761
9258,5,4497670
9259,1,1500000
9260,0,0
9261,88,629113829
9262,0,0
9263,6,941993
9264,1,60000
9265,0,0
9266,2,275000
9267,0,0
9268,1,100000
9269,3,1054305
9270,8,5201517
9271,0,0
9272,0,0
9273,9,13500000
9274,0,0
9275,3,1053116
9276,1,4321
9277,1,100000
9278,4,230000
9279,0,0
9280,0,0
9281,3,6459740
9282,0,0
9283,1,20000
9284,1,100000
9285,4,527361
9286,1,100000
9287,0,0
9288,2,550000
9289,1,100000
9290,22,1935672
9291,0,0
9292,5,1500000
9293,0,0
9294,12,48208385
9295,0,0
9296,0,0
9297,0,0
9298,0,0
9299,0,0
9300,1,20000
9301,1,1000000
9302,1,60000
9303,2,750000
9304,1,100000
9305,2,400000
9306,1,200000
9307,33,6440221
9308,1,100000
9309,4,564114
9310,1,100000
9311,3,3709373
9312,29,15187848
9313,0,0
9314,1,10000
9315,0,0
9316,31,17418508
9317,2,638703
9318,26,37689319
9319,2,2080000
9320,2,11375838
9321,0,0
9322,0,0
9323,1,100000
9324,2,3500
9325,2,84226
9326,1,15048667
9327,2,175664
9328,0,0
9329,3,2031338
9330,1,50000
9331,0,0
9332,0,0
9333,0,0
9334,0,0
9335,1,30000
9336,0,0
9337,1,100000
9338,1,100000
9339,1,50000
9340,0,0
9341,1,100000
9342,0,0
9343,11,12301782
9344,15,1636000
9345,2,1766666
9346,2,1000000
9347,1,19823
9348,4,844154
9349,4,217754
9350,1,60000
9351,2,3050
9352,0,0
9353,5,10946176
9354,70,3459500
9355,0,0
9356,0,0
9357,0,0
9358,3,2273737
9359,5,511768
9360,0,0
9361,1,10000
9362,6,16711785
9363,0,0
9364,7,630421
9365,0,0
9366,1,500000
9367,1,300000
9368,3,4797437
9369,2,180000
9370,0,0
9371,7,2890000
9372,10,1066546
9373,0,0
9374,3,2200000
9375,7,85386859
9376,4,589887
9377,0,0
9378,1,1000000
9379,1,100000
9380,6,6963012
9381,15,144981655
9382,1,1050
9383,1,1263078
9384,3,413626
9385,1,172110
9386,3,188901
9387,2,210000
9388,4,29815089
9389,2,138331
9390,0,0
9391,1,247064
9392,0,0
9393,23,1697730
9394,1,147089
9395,0,0
9396,3,741782
9397,0,0
9398,7,4636004
9399,2,731630
9400,0,0
9401,0,0
9402,0,0
9403,6,77808860
9404,0,0
9405,23,24523092
9406,1,190000
9407,4,8000
9408,13,21212007
9409,0,0
9410,5,681337
9411,0,0
9412,0,0
9413,4,1817894
9414,0,0
9415,0,0
9416,4,20998754
9417,0,0
9418,12,22530983
9419,1,68000
9420,0,0
9421,2,161300
9422,1,20000
9423,0,0
9424,1,50000
9425,1,100000
9426,2,940570
9427,1,24615
9428,0,0
9429,1,5285147
9430,12,7971730
9431,6,874786
9432,16,122387807
9433,0,0
9434,0,0
9435,1,2500000
9436,1,188921
9437,9,3263803
9438,3,164672
9439,2,21150
9440,7,2900000
9441,9,10400000
9442,2,225989
9443,0,0
9444,1,2505000
9445,10,4400679
9446,332,2070820684
9447,0,0
9448,0,0
9449,4,204500
9450,1,1000000
9451,2,383707
9452,0,0
9453,1,2000
9454,4,412222
9455,0,0
9456,2,1232738
9457,74,237225459
9458,3,9920000
9459,1,90000
9460,0,0
9461,1,1000000
9462,67,48522941
9463,1,500000
9464,0,0
9465,2,100000
9466,8,24975000
9467,3,3079291
9468,4,700457
9469,1,20000
9470,10,16470968
9471,1,30000
9472,9,4428877
9473,0,0
9474,5,4035472
9475,1,4350000
9476,1,100000
9477,0,0
9478,14,20100000
9479,3,2193887
9480,0,0
9481,0,0
9482,4,91337
9483,1,1000000
9484,8,2828656
9485,1,226931
9486,0,0
9487,8,4206143
9488,1,20000
9489,4,700002
9490,1,2000000
9491,0,0
9492,1,2500000
9493,6,8100000
9494,0,0
9495,3,3335364
9496,3,1192000
9497,3,4622800
9498,1,2000
9499,1,70000
9500,0,0
9501,0,0
9502,1,100000
9503,2,100000
9504,0,0
9505,0,0
9506,14,8444296
9507,0,0
9508,1,60000
9509,1,149673
9510,1,100000
9511,0,0
9512,7,1188063
9513,3,1365599
9514,4,400911
9515,1,105900
9516,1,60000
9517,1,60000
9518,1,1000000
9519,6,376869
9520,4,396358
9521,0,0
9522,11,56538519
9523,3,4564630
9524,1,1198023
9525,5,5781578
9526,0,0
9527,21,284000
9528,11,974416
9529,4,2462284
9530,0,0
9531,2,200000
9532,4,1726181
9533,0,0
9534,5,6329210
9535,2,1100000
9536,0,0
9537,10,1940000
9538,0,0
9539,0,0
9540,14,900000
9541,0,0
9542,1,15000
9543,3,188272
9544,8,8410450
9545,8,9750000
9546,0,0
9547,0,0
9548,1,1500000
9549,1,449208
9550,7,1466821
9551,6,1294217
9552,0,0
9553,13,700050
9554,14,17878300
9555,37,16387000
9556,1,1312334
9557,6,350000
9558,6,4427013
9559,13,369561
9560,1,20000
9561,5,571611
9562,1,159550
9563,1,214644
9564,0,0
9565,0,0
9566,1,100000
9567,1,100000
9568,0,0
9569,3,512525
9570,14,16904550
9571,4,3520000
9572,0,0
9573,0,0
9574,1,3020000
9575,1,60000
9576,0,0
9577,15,4166008
9578,2,90000
9579,0,0
9580,16,10805251
9581,1,1234
9582,341,704487143
9583,0,0
9584,0,0
9585,0,0
9586,1,100000
9587,114,250385815
9588,11,8825631
9589,3,5550000
9590,4,5565141
9591,2,819000
9592,1,110938
9593,5,598018
9594,9,176221
9595,3,309425
9596,1,90000
9597,5,1000000
9598,2,40000
9599,1,5000000
9600,0,0
9601,25,34332666
9602,13,1740460
9603,4,449064
9604,1,1000000
9605,0,0
9606,0,0
9607,1,2000000
9608,1,40000
9609,7,8535080
9610,4,144717
9611,1,100000
9612,14,10177826
9613,3,806570
9614,14,5791000
9615,0,0
9616,5,900000
9617,5,2700000
9618,8,2186269
9619,0,0
9620,4,318233
9621,19,20569945
9622,1,60000
9623,1,20000
9624,2,64756
9625,3,430677
9626,1,100000
9627,3,230000
9628,4,5613458
9629,7,173503
9630,3,16251954
9631,0,0
9632,1,350000
9633,1,100000
9634,0,0
9635,4,7000
9636,8,6393528
9637,6,12487191
9638,0,0
9639,1,100000
9640,1,4200000
9641,3,444203
9642,3,300000
9643,8,7900000
9644,4,414388
9645,0,0
9646,3,627401
9647,7,19355374
9648,1,100000
9649,1,100000
9650,1,20000
9651,2,1372116
9652,0,0
9653,4,1619724
9654,24,2245438
9655,3,617000
9656,58,52523412
9657,1,326226
9658,3,223797
9659,1,2500
9660,4,140413
9661,3,22600
9662,0,0
9663,2,100000
9664,0,0
9665,1,60001
9666,3,12297462
9667,2,1000000
9668,0,0
9669,1,1000000
9670,0,0
9671,1,60000
9672,9,8472104
9673,25,13237728
9674,2,191234
9675,0,0
9676,7,569693
9677,2,3400
9678,6,281329
9679,1,100000
9680,1,100000
9681,1,60000
9682,1,3320000
9683,1,100000
9684,2,201050
9685,0,0
9686,1,1000000
9687,0,0
9688,0,0
9689,27,41758209
9690,10,6004415
9691,1,5000000
9692,0,0
9693,0,0
9694,1,100000
9695,0,0
9696,1,412161
9697,6,6639338
9698,0,0
9699,1,6090000
9700,2,2315547
9701,3,14506
9702,4,40000
9703,0,0
9704,0,0
9705,7,21126531
9706,4,372156
9707,0,0
9708,5,1741709
9709,0,0
9710,2,500000
9711,4,1443883
9712,0,0
9713,2,120000
9714,0,0
9715,0,0
9716,7,147000
9717,2,345000
9718,1,100000
9719,0,0
9720,0,0
9721,0,0
9722,1,100000
9723,10,11695345
9724,10,12858929
9725,4,17834992
9726,1,1234
9727,2,11747262
9728,1,150000
9729,1,25000
9730,1,100000
9731,11,2076147
9732,11,1423069
9733,1,10000000
9734,892,3823690300
9735,3,177715
9736,3,1250000
9737,0,0
9738,7,1570000
9739,0,0
9740,8,567076
9741,1,100000
9742,1,100000
9743,1,100000
9744,0,0
9745,1,100000
9746,1,50000
9747,32,55786453
9748,0,0
9749,0,0
9750,2,7000
9751,0,0
9752,19,53073337
9753,1,346320
9754,0,0
9755,2,180000
9756,0,0
9757,0,0
9758,9,9268354
9759,0,0
9760,2,7000000
9761,6,116100
9762,14,64540000
9763,2,550000
9764,0,0
9765,34,74896393
9766,26,70470995
9767,0,0
9768,0,0
9769,1,1000000
9770,1,819860
9771,22,8504558
9772,2,120000
9773,8,736773
9774,0,0
9775,1,100000
9776,3,536112
9777,11,102703
9778,0,0
9779,0,0
9780,2,100000
9781,2,300000
9782,10,50467215
9783,0,0
9784,3,297265
9785,2,1000000
9786,10,4918000
9787,0,0
9788,0,0
9789,0,0
9790,1,60000
9791,0,0
9792,4,1050000
9793,1,1333334
9794,22,27629245
9795,11,21961111
9796,0,0
9797,0,0
9798,0,0
9799,0,0
9800,2,23000
9801,1,1500
9802,1,60000
9803,1,1000000
9804,2,40000
9805,0,0
9806,3,1450058
9807,26,3462901
9808,0,0
9809,2,3100
9810,1,100000
9811,7,5451337
9812,0,0
9813,1,20000
9814,2,254536
9815,1,40000
9816,2,40000
9817,1,222484
9818,1,140000
9819,5,4960331
9820,6,17439280
9821,1,53400
9822,5,2113000
9823,0,0
9824,29,147775724
9825,1,100000
9826,0,0
9827,0,0
9828,2,500000
9829,1,2000
9830,0,0
9831,1,600000
9832,0,0
9833,2,2000000
9834,5,10000000
9835,1,100000
9836,0,0
9837,1,54553
9838,2,1608194
9839,0,0
9840,5,4643185
9841,28,41351487
9842,0,0
9843,1,100000
9844,1,4900000
9845,0,0
9846,0,0
9847,0,0
9848,0,0
9849,1,100000
9850,6,20506
9851,0,0
9852,0,0
9853,1,54600
9854,1,100000
9855,8,1318418
9856,0,0
9857,1,1000000
9858,1,290264
9859,0,0
9860,19,6792830
9861,0,0
9862,1,60000
9863,18,15215579
9864,1,50000
9865,0,0
9866,1,60000
9867,10,26086460
9868,0,0
9869,0,0
9870,1,90000
9871,1,3000
9872,9,8946001
9873,58,75436067
9874,1,23000
9875,3,375000
9876,3,1200000
9877,1,100000
9878,0,0
9879,1,1000000
9880,1,125000
9881,18,4110875
9882,0,0
9883,2,3350000
9884,0,0
9885,45,180991022
9886,2,21050
9887,0,0
9888,2,327916
9889,2,394601
9890,0,0
9891,0,0
9892,0,0
9893,0,0
9894,1,100000
9895,0,0
9896,0,0
9897,5,1420000
9898,3,5294116
9899,1,100000
9900,0,0
9901,5,1635687
9902,0,0
9903,0,0
9904,0,0
9905,1,250000
9906,0,0
9907,0,0
9908,0,0
9909,1,100000
9910,1,200000
9911,0,0
9912,1,4000000
9913,1,24470
9914,0,0
9915,1,2130641
9916,7,2119271
9917,0,0
9918,2,69720
9919,1,40000
9920,0,0
9921,2,2300000
9922,10,6277830
9923,1,10000
9924,0,0
9925,0,0
9926,0,0
9927,1,50000
9928,0,0
9929,0,0
9930,0,0
9931,24,620549365
9932,0,0
9933,21,39642
9934,6,250864
9935,1,100000
9936,1,100000
9937,1,644274
9938,1,60000
9939,5,270000
9940,11,17247010
9941,1,100000
9942,1,310644
9943,15,1096271
9944,0,0
9945,1,100000
9946,0,0
9947,5,876266
9948,1,250000
9949,0,0
9950,0,0
9951,2,4000000
9952,17,18010820
9953,1,650000
9954,3,1990840
9955,6,6323420
9956,1,16614627
9957,3,3486883
9958,3,600000
9959,3,213860
9960,10,7693000
9961,1,1000000
9962,0,0
9963,0,0
9964,2,800000
9965,5,5901337
9966,0,0
9967,23,75777831
9968,2,13000000
9969,0,0
9970,4,1451913
9971,0,0
9972,20,81786963
9973,9,8100000
9974,0,0
9975,0,0
9976,0,0
9977,0,0
9978,5,968652
9979,5,5804000
9980,1,899999
9981,0,0
9982,27,7722827
9983,0,0
9984,1,300000
9985,7,852522
9986,0,0
9987,6,7450000
9988,1,100000
9989,6,1025246
9990,1,23000
9991,0,0
9992,1,200000
9993,0,0
9994,1,25000
9995,1,1500
9996,4,17247215
9997,12,1276458
9998,0,0
9999,0,0
10000,1,30000
10001,1,65000
10002,0,0
10003,1,100000
10004,30,16078364
10005,0,0
10006,1,5048
10007,1,154854
10008,3,431337
10009,5,900000
10010,0,0
10011,0,0
10012,0,0
10013,1,375684
10014,28,6160698
10015,30,17172472
10016,1,328828
10017,0,0
10018,1,2000
10019,1,990000
10020,3,1134279
10021,28,90724894
10022,11,5732965
10023,0,0
10024,4,6100
10025,4,1500000
10026,1,10000
10027,0,0
10028,4,660000
10029,1,352447
10030,1,1000000
10031,14,7320000
10032,0,0
10033,2,420000
10034,1,183862
10035,2,270000
10036,0,0
10037,3,9808727
10038,1,60000
10039,1,980000
10040,0,0
10041,4,1479707
10042,4,8000000
10043,0,0
10044,0,0
10045,0,0
10046,6,35500
10047,1,53764
10048,0,0
10049,6,2820000
10050,4,6681337
10051,0,0
10052,2,264533
10053,2,543300
10054,2,4220000
10055,0,0
10056,1,200000
10057,1,100000
10058,13,24238452
10059,1,135300
10060,16,4742043
10061,5,3581000
10062,6,227283
10063,0,0
10064,9,37980465
10065,2,251100
10066,1,100000
10067,0,0
10068,5,194000
10069,9,34650
10070,0,0
10071,5,758912
10072,13,19056564
10073,0,0
10074,12,1400000
10075,1,330000
10076,4,6764111
10077,2,603059
10078,7,561225
10079,2,598337
10080,0,0
10081,1,200000
10082,0,0
10083,4,23722
10084,3,450000
10085,1,1000000
10086,0,0
10087,1,2100000
10088,2,277896
10089,0,0
10090,6,539388
10091,1,60348
10092,1,50000
10093,0,0
10094,0,0
10095,2,128000
10096,3,5300000
10097,7,23537308
10098,1,60000
10099,1,200000
10100,200,2431958064
10101,3,1930000
10102,2,1500000
10103,4,1122295
10104,1,1000000
10105,1,10000
10106,1,23333
10107,1,1234
10108,2,1474481
10109,4,1129402
10110,9,18652123
10111,1,100000
10112,1,1050
10113,2,21050
10114,0,0
10115,4,4000000
10116,0,0
10117,1,7051642
10118,791,1461118548
10119,0,0
10120,0,0
10121,1,100000
10122,1,260000
10123,0,0
10124,8,2026139
10125,2,44000
10126,5,382500
10127,1,400000
10128,1,5000000
10129,0,0
10130,1,16620
10131,0,0
10132,0,0
10133,0,0
10134,1,100000
10135,328,1955253893
10136,0,0
10137,1,1000000
10138,0,0
10139,0,0
10140,1,495000
10141,2,30000
10142,0,0
10143,14,161000000
10144,2,580000
10145,0,0
10146,5,560802
10147,1,100000
10148,1,535812
10149,3,247200
10150,0,0
10151,0,0
10152,0,0
10153,1,20000
10154,3,2100000
10155,6,2526000
10156,8,275000
10157,1,60000
10158,0,0
10159,0,0
10160,6,1800000
10161,1,300000
10162,4,800000
10163,1,100000
10164,1,200000
10165,0,0
10166,2,12000000
10167,22,37217020
10168,3,6999459
10169,1,1000000
10170,37,122192231
10171,0,0
10172,1,1050
10173,1,100000
10174,2,32000000
10175,3,400000
10176,0,0
10177,1,60000
10178,2,2440000
10179,0,0
10180,0,0
10181,2,83885866
10182,2,6000000
10183,1,100000
10184,0,0
10185,3,7858575
10186,3,300000
10187,4,240000
10188,1,453250
10189,1,100000
10190,59,160916997
10191,0,0
10192,2,126572
10193,0,0
10194,5,1151052
10195,1,2500
10196,0,0
10197,0,0
10198,2,150000
10199,4,322399
10200,0,0
10201,0,0
10202,2,60000
10203,1,100000
10204,0,0
10205,277,166653397
10206,4,114600
10207,1,60000
10208,3,2057492
10209,0,0
10210,0,0
10211,1,2500000
10212,1,20000
10213,1,100000
10214,13,7577207
10215,0,0
10216,3,139719
10217,0,0
10218,1,500000
10219,0,0
10220,2,400000
10221,0,0
10222,0,0
10223,1,51757
10224,0,0
10225,1,100000
10226,0,0
10227,5,257600
10228,1,80000
10229,0,0
10230,2,2284
10231,3,1100000
10232,1,1000000
10233,5,642223
10234,0,0
10235,2,254434
10236,0,0
10237,1,300000
10238,0,0
10239,12,5600112
10240,1,5000
10241,10,18989884
10242,8,129549608
10243,22,70000000
10244,9,1446805
10245,3,2078342
10246,0,0
10247,0,0
10248,0,0
10249,0,0
10250,1,40000
10251,0,0
10252,0,0
10253,1,100000
10254,1,60000
10255,10,10772617
10256,1,100000
10257,2,51161
10258,3,499461
10259,4,1370000
10260,0,0
10261,1,10000000
10262,1,100000
10263,554,982815548
10264,0,0
10265,52,295767822
10266,0,0
10267,0,0
10268,0,0
10269,1,60000
10270,15,8626577
10271,0,0
10272,0,0
10273,5,823623
10274,17,15640000
10275,2,490263
10276,6,7693261
10277,1,67083
10278,0,0
10279,0,0
10280,1,100000
10281,1,2000000
10282,0,0
10283,1,500000
10284,1,2200000
10285,5,9412491
10286,2,5928796
10287,0,0
10288,1,100000
10289,1,54600
10290,15,17871337
10291,25,471600
10292,9,6181145
10293,1,100000
10294,1,100000
10295,1,37200
10296,2,55000
10297,0,0
10298,0,0
10299,1,500000
10300,7,1260000
10301,0,0
10302,25,593051
10303,2,200000
10304,0,0
10305,234,286901082
10306,12,6715067
10307,3,4393878
10308,2,92615
10309,8,3999778
10310,0,0
10311,1,100000
10312,5,2328000
10313,1,9997488
10314,1,100000
10315,36,31192748
10316,2,21050
10317,2,211684
10318,1,50000
10319,1,700000
10320,1,408538
10321,0,0
10322,6,14780852
10323,28,67858501
10324,1,100000
10325,0,0
10326,4,36000000
10327,0,0
10328,0,0
10329,2,80085
10330,0,0
10331,31,52834005
10332,1,100000
10333,2,930689
10334,0,0
10335,0,0
10336,6,956548
10337,5,11020004
10338,10,16377429
10339,0,0
10340,0,0
10341,0,0
10342,2,527310
10343,26,7988920
10344,0,0
10345,3,652359
10346,1,250000
10347,0,0
10348,0,0
10349,7,5415381
10350,2,75000
10351,13,15954905
10352,1,50000
10353,7,531159
10354,8,3700000
10355,0,0
10356,0,0
10357,2,3344900
10358,2,9050700
10359,2,98205
10360,1,20000
10361,6,6996893
10362,5,198323
10363,1,1000000
10364,0,0
10365,1,69222
10366,0,0
10367,1,513004
10368,4,6490000
10369,1,1000000
10370,1,157165
10371,1,200000
10372,1,60000
10373,2,3040000
10374,0,0
10375,0,0
10376,1,200000
10377,2,563464
10378,0,0
10379,0,0
10380,1,400000
10381,41,87393838
10382,4,475000
10383,0,0
10384,4,250000
10385,1,300000
10386,0,0
10387,1,60000
10388,3,1426337
10389,0,0
10390,1,78000
10391,3,147847
10392,0,0
10393,1,100000
10394,55,1420150
10395,0,0
10396,14,9650000
10397,17,6091920
10398,20,50443971
10399,0,0
10400,25,24967310
10401,1,200000
10402,3,587325
10403,1,100000
10404,0,0
10405,2,11500
10406,6,491232
10407,0,0
10408,1,380000
10409,0,0
10410,1,100000
10411,8,196000
10412,2,3050
10413,4,3919818
10414,0,0
10415,0,0
10416,7,88524608
10417,2,1662698
10418,2,97493
10419,1,100000
10420,0,0
10421,19,7192271
10422,1,250000
10423,8,8390829
10424,9,3135000
10425,2,18000000
10426,0,0
10427,0,0
10428,0,0
10429,0,0
10430,4,3661131
10431,2,600000
10432,5,5250000
10433,0,0
10434,1,60000
10435,51,620904201
10436,1,360000
10437,1,1000000
10438,0,0
10439,3,420000
10440,1,300000
10441,5,1400000
10442,1,300000
10443,5,9405861
10444,0,0
10445,0,0
10446,0,0
10447,8,8201006
10448,4,26321
10449,1,76673
10450,0,0
10451,5,19000
10452,3,1500000
10453,0,0
10454,1,1000000
10455,1,250000
10456,4,550000
10457,0,0
10458,0,0
10459,4,5350976
10460,1,100000
10461,0,0
10462,0,0
10463,0,0
10464,1,300000
10465,0,0
10466,3,84022
10467,7,17835632
10468,1,5000
10469,1,300000
10470,2,1100000
10471,2,262770
10472,0,0
10473,2,150000
10474,3,266892
10475,3,21600000
10476,0,0
10477,0,0
10478,1,311708
10479,2,240000
10480,6,1600000
10481,2,5597066
10482,1,25000
10483,1,2000
10484,8,18148951
10485,0,0
10486,20,1871963
10487,13,19696978
10488,0,0
10489,1,40000
10490,1,40000
10491,3,1920074
10492,69,6398204
10493,1,100000
10494,0,0
10495,0,0
10496,25,14781770
10497,0,0
10498,1,100000
10499,2,479600
10500,0,0
10501,16,35000000
10502,0,0
10503,0,0
10504,1,100000
10505,0,0
10506,20,14145578
10507,0,0
10508,3,3251337
10509,2,1515219
10510,7,1273096
10511,0,0
10512,2,2699998
10513,0,0
10514,21,38187782
10515,1,469574
10516,1,100000
10517,1,100000
10518,190,6920119476
10519,3,300000
10520,0,0
10521,5,3200000
10522,1,100000
10523,80,3633097
10524,18,174636275
10525,1,20000
10526,37,28981594
10527,10,3104957
10528,1,100000
10529,1,200000
10530,0,0
10531,16,98320896
10532,1,100000
10533,1,100000
10534,1,60000
10535,8,7145340
10536,4,306514
10537,0,0
10538,5,600000
10539,2,106816
10540,40,54038799
10541,2,50000
10542,6,23286692
10543,1,49248
10544,7,1071109
10545,0,0
10546,1,800000
10547,0,0
10548,0,0
10549,4,381000
10550,2,5997379
10551,0,0
10552,0,0
10553,0,0
10554,6,21000
10555,0,0
10556,0,0
10557,28,35953823
10558,2,202931
10559,0,0
10560,0,0
10561,1,100000
10562,37,48306702
10563,0,0
10564,40,76959546
10565,3,5500000
10566,0,0
10567,0,0
10568,1,20000
10569,0,0
10570,0,0
10571,1,60000
10572,289,2548107884
10573,0,0
10574,1,30000
10575,9,900000
10576,1,1000000
10577,1,20000
10578,1,60000
10579,2,2000000
10580,1,105000
10581,0,0
10582,0,0
10583,0,0
10584,0,0
10585,2,543553
10586,0,0
10587,0,0
10588,0,0
10589,32,85908223
10590,0,0
10591,1,100000
10592,1,150000
10593,5,2997914
10594,4,1091337
10595,0,0
10596,5,729366
10597,0,0
10598,3,167200
10599,0,0
10600,1,100000
10601,1,60000
10602,0,0
10603,1,39594
10604,1,60000
10605,0,0
10606,0,0
10607,1,47469
10608,19,152545790
10609,0,0
10610,1,22736
10611,4,827728
10612,1,100000
10613,3,2200000
10614,2,340000
10615,2,1245150
10616,10,16358366
10617,3,535491
10618,5,879847
10619,0,0
10620,0,0
10621,2,584800
10622,9,82000
10623,2,1247844
10624,0,0
10625,0,0
10626,1,100000
10627,0,0
10628,3,165000
10629,0,0
10630,84,457878338
10631,29,29782957
10632,1,10000
10633,0,0
10634,5,3250000
10635,5,7604235
10636,0,0
10637,7,2797578
10638,0,0
10639,0,0
10640,1,50598
10641,1,195000
10642,1,100000
